id,lemma,pos,senseKey,sourceCefr,cefrBandCandidate,primaryStageCandidate,levelBasis,primaryTopic,vocabularyLane,variants,sourceTopics,status,reviewStatus,reviewNeeds
pv_around_adverb,around,adverb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_around_preposition,around,preposition,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_arrive_verb,arrive,verb,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_art_noun,art,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Hobbies and pastimes | Education | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_article_noun,article,noun,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,shopping_money,general_english,,"Shopping | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_artificial_adjective,artificial,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_as_conjunction,as,conjunction,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_as_preposition,as,preposition,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_ask_verb,ask,verb,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_asleep_adjective,asleep,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_assistant_adjective,assistant,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_astronaut_noun,astronaut,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,jobs_community,general_english,,Work and Jobs | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_at_preposition,at,preposition,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_athlete_noun,athlete,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,jobs_community,general_english,,Work and Jobs | Leisure activities | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_atom_noun,atom,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,school_learning,general_english,,Education,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_attack_noun,attack,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,global_citizenship,global_studies,,"News, lifestyles and current affairs | Relations with other people",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_attack_verb,attack,verb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_attractive_adjective,attractive,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_audio_adjective,audio,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_august_noun,August,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_aunt_noun,aunt,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,family_friends,general_english,,Family life | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_automatic_adjective,automatic,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_autumn_noun,autumn,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_average_adjective,average,adjective,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_avoid_verb,avoid,verb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_awake_adjective,awake,adjective,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_award_noun,award,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,digital_media,digital_literacy,,"Media | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_away_adverb,away,adverb,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_baby_noun,baby,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,family_friends,general_english,,Family life | Personal identification,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_back_adjective,back,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_back_adverb,back,adverb,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_back_noun,back,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,body_health,general_english,,Health and body care,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_bad_adjective,bad,adjective,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_badly_adverb,badly,adverb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_badminton_noun,badminton,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_bag_noun,bag,noun,unspecified,A1,A1,A1_1,cefrj_plus_primary_heuristic,shopping_money,general_english,,Shopping | Clothes | Shopping,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_bake_verb,bake,verb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_balcony_noun,balcony,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,home_objects,general_english,,"Objects and rooms | House and home, environment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_ball_noun,ball,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Hobbies and pastimes | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_banana_noun,banana,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,food_drink,general_english,,Food and drink | Food and drink,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_band_noun,band,noun,unspecified,A1,PRE_A1,PRE_A1_1,cefrj_plus_primary_heuristic,clothes_appearance,general_english,,Clothes | Shopping,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_bank_noun,bank,noun,unspecified,A1,A1,A1_2,cefrj_plus_primary_heuristic,town_services,general_english,,"Things in the town, shops and shopping | Services",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_bank_verb,bank,verb,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_banking_noun,banking,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,travel_transport,general_english,,Travel and services vocab | Services,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_barbecue_noun,barbecue,noun,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_barber_noun,barber,noun,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,town_services,general_english,,"Things in the town, shops and shopping | Work and Jobs | Services",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_baseball_noun,baseball,noun,unspecified,A1,PRE_A1,PRE_A1_2,cefrj_plus_primary_heuristic,hobbies_free_time,general_english,,"Hobbies and pastimes | Free time, entertainment",candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_basic_adjective,basic,adjective,unspecified,A2,A2,A2_1,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
pv_basically_adverb,basically,adverb,unspecified,A2,A2,A2_2,cefrj_plus_primary_heuristic,general_language,general_english,,,candidate,unreviewed,confirm_sense | confirm_primary_stage | add_learner_definition_en | add_learner_meaning_vi | add_forms_and_grammar | add_example_and_media
